area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0294624430,59.42171112522952
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,10.1338305320,14552.525194237478
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,5.1657194645,19254.97134936083
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.2731817553,518.350907008621
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.5674785031,766.6725373440186
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,17.0165676565,59673.25702692713
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0258569003,95.44381771689983
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0337995206,88.83213663768352
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,0.9337844620,6370.203831026544
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Makaira nigricans","Blue marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0128281178,17.466098114963778
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Makaira nigricans","Blue marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0010232192,2.5747621678988004
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Makaira nigricans","Blue marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,0.1007961780,253.63695066868854
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Kajikia albida","Atlantic white marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0023703388,5.964566607273531
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Kajikia albida","Atlantic white marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,0.0295614380,74.38648114542832
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Tetrapturus pfluegeri","Longbill spearfish","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0018186002,2.476111439863559
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0065752340,18.543954785744415
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0009815172,1.9709561493397512
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1967,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,0.0411923495,214.70544143776095
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,35.3527117996,25530.420411328687
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,bagnets,,19.6451175648
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,6.4242502300
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,21.7835281097
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,50.0386880096
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,8.7186142782
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,bagnets,Direct human consumption,82.6060704308,59655.047640537035
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,27.0134329924,19508.101810122265
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,91.5979072832,66148.61951736652
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,210.4084830421,151949.22133910898
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,36.6610412360,26475.247522091227
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,bagnets,Direct human consumption,81.1032426089,58569.76099215018
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,26.5219855909,19153.19668025844
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,89.9314936313,64945.19723524866
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,206.5805837044,149184.8540697069
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,35.9940777493,25993.591169696694
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,66.8905285714,48305.8647847286
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1968,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,34.6816276728,67059.59759068246
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,4.7943882095
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,20.1600000000,38980.91232
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,19.7932350791,38271.74410446592
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,4.7943882090
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,20.1600000000,42516.5328
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,19.7932350800,41743.042088141396
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,4.7943882095
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,20.1600000000,29851.73856
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,19.7932350791,29308.65470420416
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1968,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,20.9996718691,54612.01965864058
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,60.4790549831
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,254.3093498452,661360.2012289776
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,249.6827750144,649328.2705783937
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1968,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,86.8803914210,225942.27537441728
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1968,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,51.5525752470,29.982174780729892
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1968,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,213.2846619759,124.0430372832728
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1968,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,11.5211722888,19345.02757258475
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,12.3122472131
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,20.8687289787
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,51.7719660926,86929.5316866633
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,87.7512537216,147341.81385513156
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,50.8300940167,85348.04841204533
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,86.1548211009,144661.26778819007
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1968,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,47.6656951746,80034.75378224862
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1968,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,9.1536755005,5.323635093455698
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1968,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,23.5396177049,13.690275004094996
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1968,"Ostraciidae","Box-, cow-, trunkfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,7.1618098012,15936.007975529501
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Ostraciidae","Box-, cow-, trunkfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,6.1171436177
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1968,"Ostraciidae","Box-, cow-, trunkfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,13.0595579554
